,Unnamed: 0,ID,WijkenEnBuurten,Gemeentenaam_1,SoortRegio_2,Codering_3,AantalInwoners_5,Mannen_6,Vrouwen_7,k_0Tot15Jaar_8,k_15Tot25Jaar_9,k_25Tot45Jaar_10,k_45Tot65Jaar_11,k_65JaarOfOuder_12,GeboorteTotaal_24,GeboorteRelatief_25,SterfteTotaal_26,SterfteRelatief_27,HuishoudensTotaal_28,Eenpersoonshuishoudens_29,HuishoudensZonderKinderen_30,HuishoudensMetKinderen_31,GemiddeldeHuishoudensgrootte_32,Bevolkingsdichtheid_33,PercentageBewoond_38,PercentageOnbewoond_39,Koopwoningen_40,HuurwoningenTotaal_41,Appartement_48,Tussenwoning_49,Hoekwoning_50,TweeOnderEenKapWoning_51,VrijstaandeWoning_52,AfstandTotHuisartsenpraktijk_94,AfstandTotGroteSupermarkt_95,AfstandTotKinderdagverblijf_96,AfstandTotSchool_97,ScholenBinnen3Km_98,TotaleOppervlakte_4,BouwgrondOpp
6685,6685,6685,Harlingen,Harlingen                               ,Gemeente  ,GM0072    ,15860,7993,7867,2558,1756,3255,4601,3690,110,6,199,12,7426,2876,2262,2288,2.1,635.0,95.0,5.0,54.0,45.0,1800.0,2450.0,2540.0,2800.0,3170.0,1.2,1.1,0.6,0.7,5.5,38767,16
6686,6686,6686,Wijk 00 Harlingen,Harlingen                               ,Wijk      ,WK007200  ,14720,7390,7330,2385,1635,3035,4200,3460,105,7,190,12,6900,2685,2095,2120,2.1,1001.0,95.0,5.0,53.0,46.0,1800.0,2440.0,2540.0,2880.0,3240.0,1.0,0.9,0.5,0.6,5.9,1544,4
6687,6687,6687,De Spiker en het industrieterrein Hermes,Harlingen                               ,Buurt     ,BU00720001,2000,905,1090,215,140,280,445,910,5,3,75,38,1015,455,345,215,1.9,2858.0,97.0,3.0,42.0,58.0,1830.0,2330.0,2640.0,2740.0,3310.0,1.0,1.3,0.5,0.6,6.0,83,0
6688,6688,6688,Trebolbuurt,Harlingen                               ,Buurt     ,BU00720002,940,550,390,195,170,175,235,165,10,9,5,7,490,275,100,110,1.9,3506.0,96.0,4.0,62.0,38.0,1680.0,2270.0,2290.0,2640.0,2560.0,1.0,0.7,0.6,0.8,6.0,28,0
6689,6689,6689,Plan-Zuid,Harlingen                               ,Buurt     ,BU00720003,855,435,425,65,85,190,260,250,5,4,20,22,550,335,130,80,1.5,924.0,92.0,8.0,9.0,90.0,1550.0,1990.0,1800.0,3240.0,2830.0,1.2,0.6,0.7,1.0,6.0,97,4
6690,6690,6690,Oosterpark,Harlingen                               ,Buurt     ,BU00720004,7200,3585,3610,1460,860,1630,2040,1200,65,9,55,8,2930,795,865,1265,2.4,3174.0,98.0,2.0,60.0,40.0,1800.0,2490.0,2610.0,3020.0,3370.0,1.1,0.9,0.5,0.5,5.8,232,0
6691,6691,6691,Koningsbuurt,Harlingen                               ,Buurt     ,BU00720005,360,190,170,65,45,65,125,60,5,11,5,22,145,35,50,60,2.5,579.0,91.0,9.0,78.0,16.0,,,,2330.0,3380.0,2.2,1.4,1.2,1.2,6.0,73,0
6692,6692,6692,Binnenstad,Harlingen                               ,Buurt     ,BU00720006,3205,1635,1570,355,300,665,1020,860,15,4,20,6,1715,770,580,365,1.8,3328.0,90.0,10.0,59.0,38.0,1960.0,2540.0,2500.0,2800.0,2690.0,0.5,0.5,0.4,0.4,6.1,104,0
6693,6693,6693,Industriehaven en omgeving,Harlingen                               ,Buurt     ,BU00720007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,39,0
6694,6694,6694,Verspreide huizen Harlingen,Harlingen                               ,Buurt     ,BU00720009,150,80,70,25,25,25,60,10,0,0,0,0,50,5,15,25,2.9,18.0,91.0,9.0,86.0,14.0,,,,,3470.0,3.7,3.4,2.4,2.5,1.7,888,0
6695,6695,6695,Wijk 01 Midlum,Harlingen                               ,Wijk      ,WK007201  ,645,355,290,95,70,125,215,135,0,3,5,7,300,110,90,95,2.1,142.0,98.0,2.0,68.0,32.0,,3390.0,2810.0,2480.0,2830.0,2.9,3.0,0.4,0.4,1.2,463,8
6696,6696,6696,Midlum,Harlingen                               ,Buurt     ,BU00720100,540,295,245,90,60,105,170,110,0,3,5,7,240,85,70,85,2.2,2404.0,99.0,1.0,64.0,36.0,,3460.0,2760.0,2490.0,2770.0,2.9,3.0,0.2,0.2,1.1,23,0
6697,6697,6697,Verspreide huizen Midlum,Harlingen                               ,Buurt     ,BU00720109,105,60,45,5,10,20,40,25,0,0,0,9,60,25,20,10,1.8,25.0,96.0,4.0,88.0,12.0,,,,2380.0,2980.0,2.7,2.7,1.4,1.4,2.2,440,8
6698,6698,6698,Wijk 02 Wijnaldum,Harlingen                               ,Wijk      ,WK007202  ,490,245,245,70,50,90,185,90,5,8,5,8,225,75,75,70,2.2,86.0,95.0,5.0,74.0,26.0,,2180.0,2280.0,2770.0,3090.0,4.5,4.2,3.9,3.9,0.1,578,4
6699,6699,6699,Wijnaldum,Harlingen                               ,Buurt     ,BU00720200,335,170,165,50,30,70,120,65,0,8,5,11,150,50,55,45,2.2,1858.0,97.0,3.0,69.0,31.0,,2280.0,2390.0,2800.0,3140.0,4.6,4.2,4.0,4.0,0.0,18,1
6700,6700,6700,Verspreide huizen Wijnaldum,Harlingen                               ,Buurt     ,BU00720209,155,75,80,20,20,20,65,25,0,6,0,0,70,25,20,20,2.2,28.0,93.0,7.0,87.0,13.0,,,,2590.0,2990.0,4.4,4.2,3.7,3.7,0.3,560,3
6701,6701,6701,Hattem,Hattem                                  ,Gemeente  ,GM0244    ,12040,5931,6109,2161,1304,2560,3411,2604,117,9,94,7,4991,1409,1716,1866,2.4,522.0,95.0,5.0,63.0,35.0,1860.0,2640.0,2760.0,3090.0,3650.0,1.1,0.9,0.7,0.7,6.2,2416,441
6702,6702,6702,Wijk 00 Hattem,Hattem                                  ,Wijk      ,WK024400  ,11240,5525,5715,2040,1200,2425,3125,2465,105,9,90,8,4685,1345,1595,1735,2.4,897.0,95.0,5.0,62.0,37.0,1860.0,2640.0,2760.0,3080.0,3600.0,1.0,0.8,0.6,0.7,6.2,1322,332
6703,6703,6703,Binnenstad,Hattem                                  ,Buurt     ,BU02440000,650,305,345,70,70,150,185,190,5,10,5,6,360,175,115,65,1.8,4403.0,91.0,9.0,50.0,48.0,1950.0,2650.0,2490.0,2700.0,3160.0,0.7,0.4,0.5,0.5,6.0,15,0
6704,6704,6704,Zandkamp en omgeving,Hattem                                  ,Buurt     ,BU02440001,2915,1390,1520,450,280,555,700,940,20,7,50,17,1290,440,440,405,2.2,4105.0,90.0,10.0,47.0,50.0,1840.0,2600.0,2640.0,2880.0,2940.0,0.7,0.4,0.5,0.3,6.4,74,0
6705,6705,6705,Ten oosten van Apeldoornseweg,Hattem                                  ,Buurt     ,BU02440002,1715,885,830,420,180,460,445,220,25,13,10,5,645,150,190,300,2.6,1171.0,98.0,2.0,76.0,24.0,,2930.0,3060.0,3260.0,3870.0,0.6,1.4,0.4,1.2,5.8,160,40
6706,6706,6706,Hogenkamp en omgeving,Hattem                                  ,Buurt     ,BU02440003,1910,925,985,370,190,410,530,420,10,6,10,5,765,160,300,300,2.5,3264.0,98.0,2.0,71.0,29.0,1090.0,2600.0,2660.0,2790.0,3040.0,1.1,0.9,0.7,0.6,6.5,59,2
6707,6707,6707,Villapark,Hattem                                  ,Buurt     ,BU02440004,780,390,390,120,85,110,260,220,0,2,5,5,330,100,125,100,2.3,484.0,95.0,5.0,86.0,8.0,2740.0,,,3710.0,4870.0,1.8,2.2,1.4,1.8,4.3,163,31
6708,6708,6708,De Hilst,Hattem                                  ,Buurt     ,BU02440005,3145,1565,1580,605,395,725,970,460,40,12,10,2,1240,305,400,530,2.5,3961.0,99.0,1.0,63.0,37.0,1740.0,2570.0,2860.0,3310.0,3160.0,1.4,0.5,0.5,0.5,6.8,79,0
6709,6709,6709,Verspreide huizen bosgebied,Hattem                                  ,Buurt     ,BU02440008,50,25,25,15,5,15,15,15,0,0,0,39,20,5,5,5,2.5,16.0,95.0,5.0,62.0,38.0,,,,,4810.0,2.7,2.8,2.2,2.4,2.8,321,256
6710,6710,6710,Verspreide huizen Hoenwaard,Hattem                                  ,Buurt     ,BU02440009,70,35,30,10,5,20,30,15,0,0,0,14,25,5,10,10,2.5,17.0,100.0,0.0,91.0,9.0,,,,,,2.3,2.1,2.2,2.2,3.5,451,2
6711,6711,6711,Wijk 01 Polder Hattem en Molecaten,Hattem                                  ,Wijk      ,WK024401  ,795,400,395,125,105,140,290,145,10,11,0,2,305,60,115,125,2.6,76.0,93.0,7.0,84.0,16.0,,2870.0,,3310.0,3910.0,2.4,1.8,1.6,1.4,5.6,1093,110
6712,6712,6712,Verspreide huizen Koeweg en Molecaten,Hattem                                  ,Buurt     ,BU02440108,440,215,225,65,60,65,175,85,5,11,0,2,160,25,60,70,2.7,146.0,96.0,4.0,85.0,15.0,,,,3200.0,4240.0,1.8,1.2,1.1,0.8,6.9,304,106
6713,6713,6713,Verspr.h. Gelderse Dijk en omgeving,Hattem                                  ,Buurt     ,BU02440109,355,185,170,60,50,80,120,60,5,11,0,2,140,30,50,55,2.5,48.0,90.0,10.0,83.0,17.0,,2870.0,,3470.0,3380.0,3.1,2.5,2.2,2.1,4.0,790,4
6714,6714,6714,Heemskerk,Heemskerk                               ,Gemeente  ,GM0396    ,39171,19201,19970,6016,4611,8492,11764,8288,331,8,375,9,17333,5854,5260,6219,2.2,1439.0,97.0,3.0,57.0,43.0,1940.0,2970.0,3120.0,3580.0,4150.0,0.7,0.8,0.9,0.5,15.0,3168,1031
6715,6715,6715,Wijk 01 Heemskerk-Dorp,Heemskerk                               ,Wijk      ,WK039601  ,1690,750,935,115,120,305,415,745,10,5,35,20,975,500,330,150,1.7,5601.0,96.0,4.0,41.0,58.0,2080.0,2430.0,2740.0,2900.0,3000.0,0.3,0.2,0.8,0.5,15.4,30,0
6716,6716,6716,Centrum,Heemskerk                               ,Buurt     ,BU03960100,1390,615,770,70,85,255,330,655,5,5,30,22,840,465,280,100,1.6,5603.0,95.0,5.0,40.0,59.0,2070.0,2090.0,2450.0,3020.0,3280.0,0.3,0.2,0.8,0.5,15.1,25,0
6717,6717,6717,Zaalbergkwartier,Heemskerk                               ,Buurt     ,BU03960101,300,135,165,45,35,50,90,90,0,6,0,13,130,40,50,50,2.3,5591.0,99.0,1.0,51.0,49.0,2190.0,2580.0,2870.0,2550.0,2830.0,0.4,0.2,0.8,0.6,16.7,5,0
6718,6718,6718,Wijk 02 Commandeurs en Marquette,Heemskerk                               ,Wijk      ,WK039602  ,2570,1260,1305,340,375,455,955,450,10,4,25,10,1030,260,325,455,2.4,2049.0,99.0,1.0,66.0,34.0,1780.0,3180.0,3170.0,3730.0,4180.0,1.0,0.6,0.5,0.5,14.4,125,34
6719,6719,6719,Commandeurs,Heemskerk                               ,Buurt     ,BU03960200,2560,1255,1300,340,375,455,950,445,10,4,25,10,1030,260,320,455,2.4,5594.0,99.0,1.0,66.0,34.0,1780.0,3180.0,3170.0,3730.0,4110.0,1.0,0.6,0.5,0.5,14.5,46,0
6720,6720,6720,Eikenhof,Heemskerk                               ,Buurt     ,BU03960201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,4,0
6721,6721,6721,Landgoed Marquette,Heemskerk                               ,Buurt     ,BU03960202,5,0,0,5,0,0,5,5,0,0,0,0,0,5,5,5,2.3,,,,,,,,,,,,,,,,75,34
6722,6722,6722,"Wijk 03 Hofland, Oosterwijk en Zuidbroek",Heemskerk                               ,Wijk      ,WK039603  ,5450,2745,2705,730,585,1380,1445,1320,55,9,55,10,2710,1280,725,710,1.9,3494.0,98.0,2.0,44.0,55.0,1790.0,2890.0,3090.0,4080.0,4480.0,0.5,0.5,0.6,0.4,16.8,161,0
6723,6723,6723,Oud Haarlem,Heemskerk                               ,Buurt     ,BU03960300,135,70,65,25,30,25,55,5,0,21,0,7,40,10,10,30,3.1,167.0,93.0,7.0,96.0,4.0,,5080.0,5420.0,4890.0,4770.0,1.2,1.6,1.0,1.1,17.0,87,0
6724,6724,6724,Harteheem,Heemskerk                               ,Buurt     ,BU03960301,350,195,155,10,45,45,100,165,0,2,10,33,85,35,45,15,2.0,3215.0,97.0,3.0,67.0,33.0,2460.0,,,,,0.7,1.1,0.9,0.8,20.2,11,0
6725,6725,6725,Oosterwijk,Heemskerk                               ,Buurt     ,BU03960302,2500,1235,1265,390,265,730,610,510,25,10,20,8,1310,670,300,350,1.9,9449.0,97.0,3.0,42.0,56.0,1740.0,2870.0,3150.0,2970.0,,0.4,0.3,0.4,0.2,16.7,26,0
6726,6726,6726,Zuidbroek,Heemskerk                               ,Buurt     ,BU03960303,2460,1235,1220,310,245,580,690,640,20,9,20,9,1265,575,375,325,1.9,6824.0,98.0,2.0,43.0,57.0,1780.0,2840.0,2960.0,3310.0,,0.6,0.6,0.9,0.6,16.3,37,0
6727,6727,6727,Wijk 04 Heemskerkerduin en Noorddorp,Heemskerk                               ,Wijk      ,WK039604  ,1755,915,835,190,260,240,650,420,5,2,15,9,690,150,270,275,2.5,107.0,92.0,8.0,82.0,13.0,3330.0,3350.0,3440.0,3530.0,4100.0,1.6,1.2,1.4,1.3,9.7,1638,983
6728,6728,6728,De Houtwegen,Heemskerk                               ,Buurt     ,BU03960400,285,160,125,25,50,55,115,50,0,3,0,3,120,30,50,50,2.4,822.0,86.0,14.0,77.0,23.0,3940.0,4160.0,3220.0,2610.0,4400.0,1.1,0.4,1.0,1.0,15.3,35,0
6729,6729,6729,Industriegebied,Heemskerk                               ,Buurt     ,BU03960401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,42,2
6730,6730,6730,Heemskerkerduin,Heemskerk                               ,Buurt     ,BU03960402,790,415,375,100,110,110,305,175,0,3,0,5,310,70,120,125,2.6,267.0,93.0,7.0,89.0,10.0,,,,3520.0,4080.0,2.1,1.4,1.7,1.7,6.4,297,3
6731,6731,6731,Noorddorp,Heemskerk                               ,Buurt     ,BU03960403,335,165,170,30,55,35,120,105,0,2,5,26,125,30,55,50,2.4,230.0,92.0,8.0,73.0,8.0,,,,3580.0,4070.0,1.8,1.8,1.3,1.3,6.2,146,3
6732,6732,6732,Westertuinen,Heemskerk                               ,Buurt     ,BU03960404,305,155,145,35,50,40,105,85,0,0,0,9,115,25,45,55,2.6,2895.0,97.0,3.0,90.0,9.0,,3280.0,3560.0,4010.0,,0.2,0.7,1.1,0.5,17.5,11,0
6733,6733,6733,Business park Ijmond,Heemskerk                               ,Buurt     ,BU03960408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,32,10
6734,6734,6734,Duingebied,Heemskerk                               ,Buurt     ,BU03960409,30,10,15,5,0,5,10,15,0,0,0,0,15,5,10,5,2.0,3.0,,,,,,,,,3350.0,2.8,2.6,2.1,2.0,2.3,1076,965
6735,6735,6735,Wijk 05 Poelenburg en Oosterzij,Heemskerk                               ,Wijk      ,WK039605  ,5030,2370,2655,805,560,1180,1330,1160,45,9,55,10,2420,995,640,790,2.0,7442.0,98.0,2.0,33.0,67.0,1930.0,2580.0,2770.0,3770.0,4510.0,0.5,0.5,1.1,0.4,13.9,73,2
6736,6736,6736,Poelenburg,Heemskerk                               ,Buurt     ,BU03960500,1520,685,835,230,185,310,415,385,10,8,10,7,775,330,200,250,2.0,8613.0,98.0,2.0,22.0,78.0,2190.0,2430.0,2600.0,4290.0,,0.6,0.4,0.9,0.6,16.3,19,0
6737,6737,6737,Oosterzij,Heemskerk                               ,Buurt     ,BU03960501,1945,945,1000,355,245,575,485,285,25,12,10,6,930,415,190,335,2.1,9810.0,98.0,2.0,28.0,72.0,1720.0,2630.0,2890.0,,,0.4,0.5,1.1,0.3,13.5,20,0
6738,6738,6738,Neksloot,Heemskerk                               ,Buurt     ,BU03960502,1300,615,680,200,120,265,365,355,5,6,10,9,595,190,220,195,2.2,7825.0,98.0,2.0,52.0,48.0,1890.0,2620.0,2810.0,4020.0,,0.5,0.5,1.3,0.5,12.5,18,0
6739,6739,6739,Steenstrapark,Heemskerk                               ,Buurt     ,BU03960503,260,120,135,15,15,30,65,140,0,3,15,73,110,65,40,20,1.7,1934.0,99.0,1.0,50.0,50.0,2040.0,3340.0,2850.0,2860.0,4660.0,0.2,0.8,1.2,0.3,10.3,16,2
6740,6740,6740,Wijk 06 Noordbroek en De Trompet,Heemskerk                               ,Wijk      ,WK039606  ,5725,2790,2935,815,625,1155,1825,1310,45,8,30,5,2480,650,925,910,2.3,2086.0,99.0,1.0,65.0,35.0,1860.0,2970.0,3090.0,3250.0,4340.0,0.9,1.4,1.0,0.5,10.1,281,0
6741,6741,6741,De Maer,Heemskerk                               ,Buurt     ,BU03960600,1145,585,560,215,120,295,305,220,10,9,0,2,495,155,155,190,2.3,4082.0,99.0,1.0,65.0,35.0,,2610.0,2820.0,,3670.0,0.7,1.2,1.2,0.5,9.6,28,0
6742,6742,6742,De Die,Heemskerk                               ,Buurt     ,BU03960601,1530,700,825,145,140,225,420,605,5,4,15,11,735,240,320,190,2.1,4228.0,99.0,1.0,60.0,40.0,2020.0,2830.0,3220.0,3120.0,,1.2,1.2,0.4,0.5,14.1,37,0
6743,6743,6743,Rendorppark,Heemskerk                               ,Buurt     ,BU03960602,185,95,90,25,15,25,55,75,0,5,0,5,80,15,45,30,2.3,1535.0,99.0,1.0,87.0,13.0,,,,3730.0,4920.0,0.5,1.4,1.5,0.7,8.0,13,0
6744,6744,6744,Breedweer,Heemskerk                               ,Buurt     ,BU03960603,2845,1395,1445,430,345,615,1045,415,25,9,5,3,1160,245,415,505,2.4,8132.0,99.0,1.0,68.0,32.0,1590.0,3200.0,3110.0,2810.0,4060.0,0.9,1.5,1.2,0.5,8.4,40,0
6745,6745,6745,Tolhek,Heemskerk                               ,Buurt     ,BU03960604,10,5,5,5,5,5,5,0,0,0,0,0,0,5,5,5,3.0,135.0,,,,,,,,,,1.5,1.7,1.0,1.0,16.0,9,0
6746,6746,6746,De Trompet,Heemskerk                               ,Buurt     ,BU03960605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,27,0
6747,6747,6747,Noorderveld,Heemskerk                               ,Buurt     ,BU03960607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,127,0
6748,6748,6748,Wijk 07 Kerkbeek,Heemskerk                               ,Wijk      ,WK039607  ,3005,1430,1575,385,345,725,820,740,30,9,25,8,1530,660,455,425,2.0,5766.0,99.0,1.0,62.0,38.0,1970.0,2610.0,2740.0,3070.0,4090.0,0.5,0.4,0.5,0.5,16.4,52,2
6749,6749,6749,Onderwijzersbuurt,Heemskerk                               ,Buurt     ,BU03960700,1485,720,765,200,170,430,370,315,10,7,10,9,785,375,210,205,1.9,8088.0,99.0,1.0,66.0,34.0,1990.0,2680.0,2850.0,3200.0,4030.0,0.5,0.4,0.3,0.3,15.3,18,0
6750,6750,6750,Villabuurt,Heemskerk                               ,Buurt     ,BU03960701,310,145,160,25,35,25,95,135,0,3,5,16,145,45,70,35,2.1,2118.0,97.0,3.0,87.0,13.0,,,,3410.0,4200.0,0.4,0.4,0.4,0.3,14.0,15,2
6751,6751,6751,Beijnesbuurt,Heemskerk                               ,Buurt     ,BU03960702,1210,560,645,160,140,270,355,290,15,14,5,5,600,245,175,185,2.0,6336.0,99.0,1.0,50.0,50.0,1920.0,2540.0,2660.0,2700.0,3490.0,0.6,0.5,0.8,0.8,18.3,19,0
6752,6752,6752,Wijk 08 Assumburg,Heemskerk                               ,Wijk      ,WK039608  ,4600,2215,2380,675,600,895,1365,1075,40,9,95,20,1985,680,580,730,2.3,6737.0,92.0,8.0,49.0,51.0,1600.0,2970.0,3230.0,3740.0,4010.0,0.5,0.8,0.6,0.4,19.1,69,0
6753,6753,6753,Slotherenbuurt,Heemskerk                               ,Buurt     ,BU03960800,2155,1080,1075,380,305,530,640,310,25,11,15,7,955,340,240,380,2.3,6802.0,94.0,6.0,48.0,52.0,1760.0,2930.0,3170.0,3740.0,4230.0,0.5,0.8,0.4,0.3,17.9,33,0
6754,6754,6754,Verzetstrijdersbuurt,Heemskerk                               ,Buurt     ,BU03960801,1255,545,710,145,105,175,280,560,5,6,70,55,560,250,175,145,2.0,6693.0,87.0,13.0,37.0,63.0,1330.0,2860.0,2820.0,3510.0,3880.0,0.6,0.6,0.8,0.5,19.7,19,0
6755,6755,6755,Beijerlust,Heemskerk                               ,Buurt     ,BU03960802,1185,590,595,155,190,190,450,210,5,7,10,8,465,95,165,210,2.5,6668.0,96.0,4.0,71.0,29.0,1750.0,3110.0,3730.0,4640.0,3840.0,0.6,0.9,0.8,0.5,20.4,18,0
6756,6756,6756,Wijk 09 Hoogdorp en Waterakkers,Heemskerk                               ,Wijk      ,WK039609  ,4645,2320,2325,700,630,815,1715,790,35,7,20,4,1850,395,655,810,2.5,5106.0,99.0,1.0,82.0,18.0,2440.0,3100.0,3280.0,3970.0,4130.0,0.6,0.8,0.9,0.7,21.1,92,0
6757,6757,6757,Hoogdorp,Heemskerk                               ,Buurt     ,BU03960900,1865,925,935,220,195,350,670,435,15,9,10,6,815,190,345,280,2.3,5373.0,99.0,1.0,81.0,19.0,2400.0,2940.0,3100.0,3960.0,3930.0,0.4,1.0,0.8,0.5,22.5,36,0
6758,6758,6758,Waterakkers,Heemskerk                               ,Buurt     ,BU03960901,2775,1390,1385,485,435,465,1045,360,15,5,10,3,1035,205,310,530,2.7,4941.0,99.0,1.0,82.0,18.0,2490.0,3260.0,3430.0,3970.0,4190.0,0.8,0.7,0.9,0.9,20.2,56,0
6759,6759,6759,Wijk 10 Broekpolder,Heemskerk                               ,Wijk      ,WK039610  ,4675,2380,2295,1275,515,1355,1250,285,50,10,5,1,1645,295,375,980,2.8,6850.0,98.0,2.0,72.0,28.0,2500.0,3410.0,3910.0,4210.0,5100.0,0.8,0.8,1.8,0.6,11.1,77,2
6760,6760,6760,De Citadel,Heemskerk                               ,Buurt     ,BU03961001,2975,1500,1475,800,305,920,755,210,35,13,5,2,1105,235,270,610,2.7,7007.0,98.0,2.0,64.0,36.0,2510.0,3350.0,3760.0,4120.0,4780.0,0.6,0.6,1.7,0.6,11.0,48,2
6761,6761,6761,De Wadden,Heemskerk                               ,Buurt     ,BU03961002,1700,875,820,480,210,440,495,80,10,7,0,0,535,65,110,375,3.2,6592.0,99.0,1.0,89.0,11.0,2380.0,3520.0,4080.0,4430.0,5190.0,1.1,1.1,2.1,0.6,11.2,29,0
6762,6762,6762,Wijk 11 Oostelijk Heemskerk,Heemskerk                               ,Wijk      ,WK039611  ,5,5,0,0,0,0,5,5,0,0,0,0,0,5,0,5,2.3,,,,,,,,,,,,,,,,163,0
6763,6763,6763,Landelijk gebied,Heemskerk                               ,Buurt     ,BU03961100,5,5,0,0,0,0,5,5,0,0,0,0,0,5,0,5,2.3,,,,,,,,,,,,,,,,163,0
6764,6764,6764,Heemstede,Heemstede                               ,Gemeente  ,GM0397    ,26936,12661,14275,4773,2411,4829,7814,7109,209,7,358,13,11915,4329,3497,4089,2.2,2934.0,96.0,4.0,63.0,34.0,2110.0,3210.0,3480.0,4080.0,5040.0,0.8,0.6,0.6,0.7,14.4,964,134
6765,6765,6765,Wijk 00 Heemstede-Centrum,Heemstede                               ,Wijk      ,WK039700  ,23065,10750,12315,4120,2020,4085,6605,6240,180,7,310,13,10355,3875,3020,3470,2.2,3271.0,96.0,4.0,65.0,34.0,2090.0,3240.0,3540.0,4140.0,5090.0,0.7,0.6,0.5,0.6,15.3,744,91
6766,6766,6766,Centrum,Heemstede                               ,Buurt     ,BU03970000,3660,1700,1955,590,285,780,1055,965,35,10,35,9,1865,865,480,525,2.0,7824.0,96.0,4.0,55.0,45.0,1920.0,2790.0,3270.0,3730.0,4180.0,0.4,0.3,0.4,0.5,16.0,48,0
6767,6767,6767,"Oude Dorp, Indische buurt en omgeving",Heemstede                               ,Buurt     ,BU03970001,4300,2085,2210,750,435,835,1410,870,35,8,25,6,1860,630,505,735,2.3,2355.0,95.0,5.0,60.0,36.0,2130.0,3000.0,3140.0,3620.0,5200.0,1.1,1.2,0.5,0.5,9.9,197,2
6768,6768,6768,Zandvoortselaan en Berkenrode e.o.,Heemstede                               ,Buurt     ,BU03970002,2185,1030,1150,495,230,375,635,455,15,6,15,6,855,265,230,370,2.5,3726.0,96.0,4.0,83.0,17.0,1920.0,3500.0,3660.0,4260.0,4900.0,0.8,0.7,0.5,0.8,18.2,63,0
6769,6769,6769,"Heemsteedse Dreef, Schildersbuurt e.o.",Heemstede                               ,Buurt     ,BU03970003,4945,2410,2535,1195,510,855,1435,960,40,8,40,8,1830,405,585,845,2.7,5021.0,98.0,2.0,86.0,14.0,2780.0,4180.0,4210.0,4490.0,5250.0,0.5,0.5,0.4,0.5,20.6,104,0
6770,6770,6770,Van Merlenbuurt en Valkenburgerplein e.o,Heemstede                               ,Buurt     ,BU03970004,1055,455,600,155,80,125,265,440,5,6,45,46,420,145,155,125,2.2,745.0,91.0,9.0,69.0,31.0,2300.0,4620.0,3920.0,4700.0,5390.0,0.7,0.8,0.4,0.6,10.7,146,74
6771,6771,6771,Schouwbroekerpolder,Heemstede                               ,Buurt     ,BU03970005,1290,560,730,195,60,210,275,560,10,9,35,27,630,290,200,150,1.9,5447.0,94.0,6.0,65.0,35.0,2230.0,3320.0,3430.0,4230.0,5050.0,0.4,1.0,0.6,0.6,20.7,26,0
6772,6772,6772,Rivierenbuurt,Heemstede                               ,Buurt     ,BU03970006,1800,865,935,295,200,305,585,420,10,7,10,7,765,215,260,295,2.3,2242.0,96.0,4.0,77.0,23.0,1800.0,3140.0,3360.0,3810.0,4480.0,1.7,0.4,0.9,1.5,10.0,86,9
6773,6773,6773,Kennemerduin en omgeving,Heemstede                               ,Buurt     ,BU03970007,1180,490,685,125,65,125,265,605,5,4,60,54,620,315,205,110,1.8,3573.0,91.0,9.0,49.0,37.0,2160.0,3690.0,3860.0,3100.0,4730.0,0.3,0.4,0.4,0.4,16.1,33,6
6774,6774,6774,Provincienbuurt,Heemstede                               ,Buurt     ,BU03970008,890,360,530,110,65,195,220,305,0,4,10,11,525,295,120,115,1.7,11940.0,98.0,2.0,15.0,85.0,1780.0,2870.0,2960.0,,,0.2,0.3,0.1,0.4,13.0,7,0
6775,6775,6775,Geleerdenbuurt,Heemstede                               ,Buurt     ,BU03970009,1750,780,965,215,100,295,475,670,5,5,20,13,965,470,290,210,1.8,5477.0,95.0,5.0,61.0,39.0,2350.0,2770.0,3070.0,4420.0,4700.0,1.0,0.3,0.3,0.3,13.0,33,0
6776,6776,6776,Wijk 01 Heemstede-Zuid,Heemstede                               ,Wijk      ,WK039701  ,2760,1380,1380,380,305,475,925,680,15,5,35,13,1110,330,365,425,2.3,1689.0,96.0,4.0,48.0,43.0,2660.0,2750.0,3020.0,3330.0,4510.0,1.4,0.4,1.4,1.3,7.1,170,42
6777,6777,6777,De Glip,Heemstede                               ,Buurt     ,BU03970100,1345,665,675,185,150,225,460,330,5,6,10,8,585,160,210,225,2.3,1472.0,97.0,3.0,63.0,37.0,3310.0,2930.0,3110.0,3590.0,4410.0,1.2,0.4,1.4,1.4,6.6,93,28
6778,6778,6778,Glipper Dreef en Staatsliedenbuurt,Heemstede                               ,Buurt     ,BU03970101,1160,530,625,185,135,205,330,315,5,6,20,18,490,160,145,195,2.3,6143.0,97.0,3.0,40.0,54.0,2090.0,2570.0,2950.0,2540.0,,1.6,0.3,1.3,1.2,8.1,19,2
